setting,row,question,pred,string_match,judge,judge_raw
triviaqa_mistral,202,In 'Scarface' which character was played by Al Pacino?,"Al Pacino played the character of Tony Montana in ""Scarface.""",1,1,correct
triviaqa_mistral,203,"What Detroit-area stadium was sold in 2009 for just $583,000?","The Pontiac Silverdome was sold for $583,000 in 2009.",1,1,correct
triviaqa_mistral,204,Which Formula One racetrack is in the Ardennes?,Spa-Francorchamps.,0,0,incorrect
triviaqa_mistral,205,What city do The White Stripes and Kid Rock come from?,"Detroit, Michigan.",1,1,correct
triviaqa_mistral,206,Glen Moy and Autumn Bliss are varieties of which fruit?,Apples.,0,0,incorrect
triviaqa_mistral,207,For what role in the film musical 'Chicago' did Catherine Zeta Jones win the Best Supporting Actress Oscar?,Catherine Zeta-Jones won the Best Supporting Actress Oscar for her role as Velma Kelly in 'Ch,1,1,correct
triviaqa_mistral,208,Which snooker player was simply known as 'The Grinder'?,Pete Harrison was known as 'The Grinder' in snooker.,0,0,incorrect
triviaqa_mistral,209,In which Dickens' novel does lawyer Mr Jaggers appear?,"""Great Expectations""",1,1,correct
triviaqa_mistral,210,Who wrote The Railway Children?,E. Nesbit wrote The Railway Children.,1,1,correct
triviaqa_mistral,211,Where in Canada is the Lion's Gate bridge?,"The Lion's Gate Bridge is in Vancouver, British Columbia, Canada.",1,1,correct
triviaqa_mistral,212,'Professor Cuthbert Calculus' is an associate of which character?,'Professor Cuthbert Calculus' is an associate of Tintin.,1,1,correct
triviaqa_mistral,213,"Inspiring such things as a television program, a breakfast cereal, and hit song, what immensely popular video game was first released by Namco on May 22, 1980?","Pac-Man game was first released on May 22, 1980.",1,1,correct
triviaqa_mistral,214,The London restaurant Le Gavroche is run by which chef?,Michel Roux II,0,0,incorrect
triviaqa_mistral,215,"In geometry, what name is given to a straight line from the circumference to the centre of a circle or sphere?","Radius or diameter, depending if you consider only the length or the line segment connecting the two ends. For a circle",1,0,incorrect
triviaqa_mistral,216,"Famous for 'Die Welt als Wille und Vorstellung', Arthur Schopenhauer (1788-1860) was a German?","Yes, Arthur Schopenhauer was a German philosopher.",1,1,correct
triviaqa_mistral,217,Richard Daley was mayor of which city for 21 years?,Richard Daley was mayor of Chicago.,1,1,correct
triviaqa_mistral,218,"What was the name of John Bunyan's autobiography, written in Bedford Gaol and published in 1666?","""Grace Abounding to the Chief of Sinners""",1,1,correct
triviaqa_mistral,219,In 1984 Upper Voltachanged its name to what?,Upper Volta became Burkina Faso.,1,1,correct
triviaqa_mistral,220,Which quadrilateral has one pair of parallel edges of unequal length?,A trapezoid.,0,1,correct
triviaqa_mistral,221,What is the name of the steam locomotive which set the world speed record in July 1938 by reaching 126 mph on the East Coast Mainline  in England?,"The locomotive is named ""Mallard.""",1,0,incorrect
triviaqa_mistral,222,"A speechwriter for both Ford and Nixon, before becoming actor and comedian, who won a Emmy award as host of a game show in which you could win $5000 of his own money?",Theodore Bikel won an Emmy as game show host giving away his own $5000 prize money before,0,0,incorrect
triviaqa_mistral,223,"Jiles Perry (JP) Richardson Jr, who died in the same plane crash as Ritchie Valens and Buddy Holly was better known by what name?",The Big Bopper.,1,1,correct
triviaqa_mistral,224,What naturalist’s quest to save Rwandan gorillas from poaching was made into the 1988 Academy Award-nominated film “Gorillas in the Mist”?,Dian Fossey's quest.,0,1,correct
triviaqa_mistral,225,What is the surname of sisters and singers Dannii and Kylie?,Minogue.,1,1,correct
triviaqa_mistral,226,Who does Emilio Estevez play in the 1988 film ‘Young Guns’?,"Emilio Estevez plays Billy the Kid in ""Young Guns"" (1988).",1,1,correct
triviaqa_mistral,227,What is the alcoholic ingredient of a Screwdriver cocktail?,Vodka,1,1,correct
triviaqa_mistral,228,Which island produces Marsala wines?,"The island of Marsala, Sicily produces Marsala wines.",1,0,incorrect
triviaqa_mistral,229,"A Caduceus, a staff with two serpents twined around it, is associated with which profession?",The Caduceus is associated with healthcare.,0,1,correct
triviaqa_mistral,230,"In the acronym DEFRA, for what does the A stand?","The A in DEFRA stands for ""Administration.""",0,0,incorrect
triviaqa_mistral,231,"With a motto of Always Ready, Always There, what US military branch had it's founding on Dec 14, 1636?","US Coast Guard (motto: ""Always Ready, Always There"") was founded on Dec 14,",0,0,incorrect
triviaqa_mistral,232,Karl Eisner created which multitool?,Karl Eisner created the Swiss Army Knife.,1,1,correct
triviaqa_mistral,233,Which of the 'Spice Girls' advertised 'Milky Way' ob t.v.?,Geri Halliwell (Ginger Spice) advertised Milky Way.,0,0,incorrect
triviaqa_mistral,234,"In the Star Wars series of films what is the name of the slug-like alien who had a bounty on Han Solo, who owed him money for dumping an illegal cargo?",Jabba the Hutt.,1,1,correct
triviaqa_mistral,235,Who played Thelma in the UK television series ‘The Likely Lads’?,Anne Reid played Thelma in 'The Likely Lads'.,0,0,incorrect
triviaqa_mistral,236,In which book of the bible is the story of Noah's Ark?,Genesis (Old Testament),1,1,correct
triviaqa_mistral,237,In which book of the bible is the story of Samson and Delilah?,"Judges, in the Old Testament, is where the story of Samson and Delilah can be found.",1,0,incorrect
triviaqa_mistral,238,Which country has the internet domain .de?,Germany,1,1,correct
triviaqa_mistral,239,"In which US TV series was Peter Graves greeted with the message 'Good morning, Mr Phelps '?",Mission: Impossible,1,1,correct
triviaqa_mistral,240,Which Nobel Prize did Patrick White win in 1973?,Patrick White won the Nobel Prize in Literature in 1973.,1,1,correct
triviaqa_mistral,241,What do we call the fruit of the blackthorn?,Sloes are the fruit of the blackthorn.,1,1,correct
triviaqa_mistral,242,"What was the nickname of Henry Percy, the eldest son of the first Earl of Northumberland?",Harry Hotspur,1,0,incorrect
triviaqa_mistral,243,How many ‘E’ tiles are provided in a Scrabble game?,A Scrabble game includes ten 'E' tiles.,0,0,incorrect
triviaqa_mistral,244,"David Jason starred as Inspector Frost, but who played his boss Superintendent Norman Mullet?",Bob Flaggart (played by Dennis Waterman) was Superintendent Mullet.,0,0,incorrect
triviaqa_mistral,245,What is the appropriate name of the craft which crashed into Mercury in April?,The spacecraft that crashed into Mercury in April is named MESSENGER.,1,1,correct
triviaqa_mistral,246,In which town in Greater Manchester did Coronation Street actress Betty Driver sadly pass away recently?,Broughton-under-Broughton (or nearby Ramsbottom),0,0,incorrect
triviaqa_mistral,247,What notorious leader had a similar style mustache to Charlie Chaplin?,Adolf Hitler.,1,1,correct
triviaqa_mistral,248,In which country is the Mekong Delta?,Vietnam.,1,1,correct
triviaqa_mistral,249,"In the Shakespeare play ‘King Lear’, what is the name of King Lear’s youngest daughter?",Cordelia,1,1,correct
triviaqa_mistral,250,Who was King of England in 1350?,Edward III was the King of England in 1350.,1,1,correct
triviaqa_mistral,251,In which sport did Duncan Goodhew excel?,Duncan Goodhew excelled in swimming.,1,1,correct
triviaqa_mistral,252,"""""""The Sound of Music"""", in 1959, was the last Broadway musical of which famous duo?""",Richard Rodgers and Oscar Hammerstein II,1,1,correct
triviaqa_mistral,253,Who wrote the epic poem The Faerie Queen c.1590 - 1596?,Edmund Spenser wrote The Faerie Queen.,1,1,correct
triviaqa_mistral,254,In the NATO phonetic alphabet which word represents the letter ‘C’?,Charlie in NATO phonetic alphabet represents the letter 'C'.,1,1,correct
triviaqa_mistral,255,What did Peter Piper pick a peck of?,"Peter Piper picked a peck of pickled peppers. (This is a common phrase, but in reality",1,1,correct
triviaqa_mistral,256,What is the secret identity of Penrod ‘Penry’ Pooch?,Penrod Pooch has no known secret identity.,0,0,incorrect
triviaqa_mistral,257,"At the Oscar ceremony in 2004, Sofia Coppola was up for 'Best Director' for which film?","""Lost in Translation""",1,1,correct
triviaqa_mistral,258,Who played the title role in the TV series 'The Rockford Files'?,James Garner played the title role in 'The Rockford Files' TV series.,1,1,correct
triviaqa_mistral,259,In golf what is the old-fashioned name for a No 3 wood?,"Old-fashioned name for a No. 3 wood: ""Baffing Hack"" or ""C",0,0,incorrect
triviaqa_mistral,260,"With an atomic weight of 22, what element, named for members of Greek mythology, uses the symbol Ti?",The element with atomic weight 22 and the symbol Ti is Titanium.,1,1,correct
triviaqa_mistral,261,"The first session of the United Nations General Assembly was convened in January 1946, in which city?","New York City, United States",0,0,incorrect
triviaqa_mistral,262,"At what 1876 battle was the US Army's 7th Cavalry wiped out to a man, leaving only a horse, Comanche, alive?",The Battle of Little Bighorn.,1,1,correct
triviaqa_mistral,263,Which precious gem is the birthstone for May?,Emerald is the May birthstone.,1,1,correct
triviaqa_mistral,264,Which singer played the Goblin King Jareth in the film Labyrinth'?,"David Bowie played the Goblin King Jareth in ""Labyrinth.""",1,1,correct
triviaqa_mistral,265,Whose mistress was Clara Petacci?,Clara Petacci was Mussolini's mistress.,0,1,correct
triviaqa_mistral,266,What is someone allergic to if they have coeliac disease?,Coeliac disease is not an allergy to a specific substance. It's an autoimmune condition where the,0,0,incorrect
triviaqa_mistral,267,"What name has been used on Irish postage stamps since 1922, and on all Irish coinage (including Irish euro coins), on passports and other official state documents issued since 1937?","""Eire"" or ""Ireland"" (depending on the specific design) has been used on Irish post",0,0,incorrect
triviaqa_mistral,268,"In the 2005 remake of the film 'King Kong' who played the part of Ann Darrow, originally played by Fay Wray?",Naomi Watts played Ann Darrow in the 2005 'King Kong' remake.,1,1,correct
triviaqa_mistral,269,Which hero was the son of Zeus by Danae?,"Perseus, the hero born to Danae from Zeus, is the answer.",1,1,correct
triviaqa_mistral,270,"Released in 1961, what was the last No.1 hit for Frankie Vaughan?","""Girl on a Swing"" was his last No.1 hit (1961).",0,0,incorrect
triviaqa_mistral,271,In which English city is the Anglican cathedral dedicated to St. Philip and the Catholic one to St. Chad?,The cities are Birmingham and Wolverhampton.,1,0,incorrect
triviaqa_mistral,272,"""Which country did Tsar Nicholas I of Russia call """"the sick man of Europe""""?""",Turkey or the Ottoman Empire,1,1,correct
triviaqa_mistral,273,What sort of plants belong to the genus Ilex?,"Ilex is a genus of evergreen shrubs and trees, commonly known as holly.",1,1,correct
triviaqa_mistral,274,Ben Collins was 'outed' in January 2009 as which mysterious TV character?,"Ben Collins was outed as the ""Stig"" in January 2009.",1,1,correct
triviaqa_mistral,275,What is the name of the strong material found in plant cell walls?,Cellulose is the name of the strong material found in plant cell walls.,1,1,correct
triviaqa_mistral,276,"In which city was Pablo Picasso born, in 1881?","Malaga, Spain",1,1,correct
triviaqa_mistral,277,"""What type of towns often start with the letters """"Bad"""" in Germany? ( Baden-baden, for example )""","Towns with the prefix ""Bad"" in Germany are often referred to as ""Baths"" or ""Spa",0,1,correct
triviaqa_mistral,278,What are the membranes enveloping the brain and spinal cord called ?,The membranes enveloping the brain and spinal cord are called the meninges.,1,1,correct
triviaqa_mistral,279,Which method of painting consists of applying pigment to wet plaster?,Fresco painting,1,1,correct
triviaqa_mistral,280,Which musical featured the song The Street Where You Live?,My Fair Lady,1,1,correct
triviaqa_mistral,281,What is the offspring of a male lion and a tigress called?,Lion-tigress hybrid (rarely occurs in nature) or Ligonce (mythological term),0,0,incorrect
triviaqa_mistral,282,Which Christmas condiment is made from fruit sometimes referred to as marshworts?,Cranberry sauce,1,1,correct
triviaqa_mistral,283,Which town’s Crab Fair features a world-famous face-pulling or “gurning” contest?,"The town of Egremont, UK, is known for its world-famous Crab Fair and gurning",1,1,correct
